City,Brand,Model,Year,Body,Color,Engine_Power,Fuel_Type,Mileage,Gearbox,Transmission,New,Price
Bakı,LADA (VAZ),2107,2003,Sedan,Ağ,65.0,Benzin,220000,Mexaniki,Arxa,Xeyr,4500
Bakı,Hyundai,Santa Fe,2010,Offroader / SUV,Ağ,184.0,Dizel,55350,Avtomat,Ön,Xeyr,23200
Sumqayıt,Mercedes,C 250,1997,Sedan,Qara,150.0,Dizel,100000,Avtomat,Arxa,Xeyr,7800
Bakı,Hyundai,Elantra,2013,Sedan,Qara,150.0,Benzin,116000,Avtomat,Ön,Xeyr,19500
Sumqayıt,Mercedes,C 270,2001,Universal,Qara,170.0,Dizel,100000,Avtomat,Arxa,Xeyr,9300
Bakı,Hyundai,Sonata,2016,Sedan,Ağ,141.0,Dizel,56000,Avtomat,Ön,Xeyr,17500
Sumqayıt,Peugeot,607,2002,Sedan,Gümüşü,136.0,Benzin,123132,Avtomat,Ön,Xeyr,5800
Bakı,GAZ,31105,2004,Sedan,Gümüşü,131.0,Benzin,140000,Mexaniki,Arxa,Xeyr,8000
Sumqayıt,Mercedes,E 320,2000,Sedan,Bənövşəyi,224.0,Benzin,270000,Avtomat,Arxa,Xeyr,14500
Sumqayıt,Mitsubishi,ASX,2013,Offroader / SUV,Göy,173.0,Benzin,109000,Avtomat,Tam,Xeyr,22900
Sumqayıt,LADA (VAZ),2106,2003,Sedan,Ağ,75.0,Benzin,100000,Mexaniki,Arxa,Xeyr,3500
Bakı,Mitsubishi,L 200,2008,Pikap,Mavi,136.0,Dizel,182835,Mexaniki,Tam,Xeyr,25800
Gəncə,Mercedes,C 180,1996,Sedan,Gümüşü,122.0,Benzin,200000,Avtomat,Arxa,Xeyr,9000
Sumqayıt,Kia,Clarus,2000,Sedan,Gümüşü,133.0,Benzin,100000,Mexaniki,Ön,Xeyr,3800
Bakı,Mercedes,190,1992,Sedan,Boz,122.0,Benzin,242000,Avtomat,Arxa,Xeyr,7200
Bakı,Mitsubishi,Pajero,2006,Offroader / SUV,Qara,185.0,Dizel,228000,Avtomat,Tam,Xeyr,20500
Bakı,Kia,Sorento,2006,Offroader / SUV,Gümüşü,140.0,Dizel,265400,Avtomat,Tam,Xeyr,15800
Bakı,Mercedes,C 180,1998,Sedan,Qara,122.0,Benzin,333000,Avtomat,Arxa,Xeyr,11800
Bakı,Mercedes,C 180,1998,Sedan,Qara,122.0,Benzin,333000,Avtomat,Arxa,Xeyr,11800
Xırdalan,Mercedes,ML 320,1999,Offroader / SUV,Ağ,218.0,Benzin,209215,Avtomat,Tam,Xeyr,11000
Bakı,Daewoo,Nexia,2008,Sedan,Yaşıl,75.0,Benzin,232119,Mexaniki,Ön,Xeyr,5500
Gəncə,Ford,Fusion,2013,Sedan,Qara,181.0,Benzin,124619,Avtomat,Ön,Xeyr,20000
Bakı,Lexus,LS 460,2009,Sedan,Ağ,380.0,Benzin,240009,Avtomat,Arxa,Xeyr,24800
Şirvan,Mercedes,E 280,2000,Sedan,Göy,204.0,Benzin,267000,Avtomat,Arxa,Xeyr,16700
Füzuli,Mercedes,Sprinter 208,1997,Mikroavtobus,Ağ,150.0,Dizel,210000,Mexaniki,Arxa,Xeyr,15000
Bakı,Daewoo,Nexia,2005,Sedan,Qırmızı,122.0,Benzin,180000,Mexaniki,Ön,Xeyr,4800
Şəmkir,Opel,Astra,2007,Universal,Gümüşü,90.0,Dizel,254000,Mexaniki,Ön,Xeyr,11800
Bakı,Kia,Sorento,2011,Offroader / SUV,Yaş Asfalt,184.0,Dizel,104000,Avtomat,Ön,Xeyr,26000
Masallı,LADA (VAZ),2107,2004,Sedan,Ağ,75.0,Benzin,53539,Mexaniki,Arxa,Xeyr,7000
Bakı,Kia,Cerato,2016,Sedan,Qara,158.0,Benzin,56327,Avtomat,Ön,Xeyr,23400
Bakı,Toyota,Corolla,2020,Sedan,Ağ,124.0,Benzin,13816,Avtomat,Ön,Xeyr,34000
Tovuz,Mercedes,C 230,1999,Sedan,Ağ,193.0,Benzin,325087,Avtomat,Arxa,Xeyr,14000
Bakı,Opel,Astra,2009,Hetçbek / Liftbek,Gümüşü,90.0,Dizel,166000,Mexaniki,Ön,Xeyr,10700
Bakı,BMW,525,2000,Sedan,Gümüşü,192.0,Benzin,356000,Avtomat,Arxa,Xeyr,12800
Bakı,Opel,Astra,1998,Universal,Boz,116.0,Benzin,180000,Mexaniki,Ön,Xeyr,8200
Balakən,LADA (VAZ),21099,1999,Hetçbek / Liftbek,Göy,75.0,Benzin,100000,Mexaniki,Ön,Xeyr,5500
Bakı,Chevrolet,Malibu,2019,Sedan,Mavi,180.0,Benzin,18900,Avtomat,Ön,Xeyr,26100
Bakı,Kia,Rio,2009,Hetçbek / Liftbek,Gümüşü,94.0,Benzin,200000,Mexaniki,Ön,Xeyr,12200
Sumqayıt,Mercedes,S 320,1999,Sedan,Gümüşü,224.0,Benzin,145642,Avtomat,Arxa,Xeyr,7600
Bakı,Mercedes,Vito 115,2010,Minivan,Qara,150.0,Dizel,335000,Mexaniki,Arxa,Xeyr,33500
Sumqayıt,BMW,520,2004,Sedan,Yaşıl,192.0,Benzin,54718,Avtomat,Arxa,Xeyr,13800
Bakı,Ford,Transit,1995,Furqon,Ağ,96.0,Dizel,369000,Mexaniki,Arxa,Xeyr,11600
Bakı,Kia,Rio,2006,Hetçbek / Liftbek,Boz,110.0,Dizel,250000,Mexaniki,Ön,Xeyr,11400
Masallı,Mercedes,C 180,1993,Sedan,Gümüşü,122.0,Benzin,460000,Avtomat,Arxa,Xeyr,7200
Bakı,Ravon,Nexia R3,2017,Sedan,Ağ,107.0,Benzin,270000,Mexaniki,Ön,Xeyr,13000
Sumqayıt,Hyundai,Elantra,2015,Sedan,Gümüşü,150.0,Benzin,70000,Avtomat,Ön,Xeyr,19900
Bakı,Hyundai,Elantra,2012,Sedan,Yaş Asfalt,150.0,Benzin,100000,Avtomat,Ön,Xeyr,18800
Sumqayıt,Mitsubishi,Pajero,2007,Offroader / SUV,Yaş Asfalt,190.0,Benzin,220000,Avtomat,Tam,Xeyr,22900
Sumqayıt,LADA (VAZ),Priora,2015,Hetçbek / Liftbek,Ağ,106.0,Benzin,220000,Mexaniki,Ön,Xeyr,12900
Sumqayıt,Kia,Sorento,2004,Offroader / SUV,Gümüşü,140.0,Dizel,298000,Avtomat,Tam,Xeyr,14900
Sumqayıt,Ford,Explorer,2013,Offroader / SUV,Ağ,294.0,Benzin,158000,Avtomat,Tam,Xeyr,21900
Bakı,Hyundai,Azera,2012,Sedan,Ağ,293.0,Benzin,149000,Avtomat,Ön,Xeyr,29000
Sumqayıt,Nissan,Maxima,2002,Sedan,Qızılı,200.0,Benzin,298000,Avtomat,Ön,Xeyr,8900
Sumqayıt,Mercedes,B 170,2006,Universal,Ağ,117.0,Benzin,125000,Avtomat,Ön,Xeyr,12900
Bakı,Volkswagen,Jetta,2012,Sedan,Qara,115.0,Benzin,85000,Avtomat,Arxa,Xeyr,17400
Bakı,LADA (VAZ),2107,2006,Sedan,Göy,75.0,Benzin,155213,Mexaniki,Arxa,Xeyr,6800
Cəlilabad,GAZ,3302-744,2001,Yük maşını,Ağ,131.0,Benzin,214354,Mexaniki,Arxa,Xeyr,7000
Bakı,Mercedes,E 240,2000,Sedan,Gümüşü,170.0,Benzin,162001,Avtomat,Arxa,Xeyr,18500
Gəncə,LADA (VAZ),2107,2009,Sedan,Göy,75.0,Benzin,36395,Mexaniki,Arxa,Xeyr,7900
Bakı,Opel,Astra,2006,Hetçbek / Liftbek,Gümüşü,90.0,Dizel,186000,Mexaniki,Ön,Xeyr,11350
Gəncə,Daewoo,Nexia,2006,Sedan,Ağ,75.0,Benzin,56789,Mexaniki,Ön,Xeyr,6400
Bakı,Nissan,Tiida,2012,Sedan,Gümüşü,110.0,Benzin,67000,Avtomat,Arxa,Xeyr,13800
Bakı,Chevrolet,Cruze,2014,Sedan,Qara,141.0,Benzin,130000,Avtomat,Ön,Xeyr,13800
Bakı,LADA (VAZ),2107,2011,Sedan,Qara,75.0,Benzin,151000,Mexaniki,Arxa,Xeyr,7300
Bakı,Mercedes,Vito,2009,Van,Ağ,150.0,Dizel,250000,Mexaniki,Arxa,Xeyr,26000
Bakı,Mercedes,S 500,2013,Sedan,Qara,455.0,Benzin,110000,Avtomat,Tam,Xeyr,52400
Bakı,BMW,X5,2002,Offroader / SUV,Qara,231.0,Benzin,190977,Avtomat,Tam,Xeyr,17000
Bakı,Hyundai,Grandeur,2012,Sedan,Ağ,180.0,Benzin,135256,Avtomat,Ön,Xeyr,26700
Bakı,Chevrolet,Aveo,2018,Sedan,Ağ,115.0,Benzin,32000,Avtomat,Ön,Xeyr,23000
Bakı,Volkswagen,Caddy,2006,Minivan,Gümüşü,105.0,Dizel,123457,Avtomat,Ön,Xeyr,11900
Bakı,Opel,Vectra,1992,Sedan,Tünd qırmızı,136.0,Benzin,420704,Mexaniki,Arxa,Xeyr,3000
Bakı,LADA (VAZ),2107,2006,Sedan,Qırmızı,75.0,Benzin,76500,Mexaniki,Ön,Xeyr,5500
Bakı,LADA (VAZ),2106,2000,Sedan,Yaşıl,65.0,Benzin,91599,Mexaniki,Arxa,Xeyr,5300
Gəncə,LADA (VAZ),2106,1990,Sedan,Tünd qırmızı,75.0,Benzin,200000,Mexaniki,Arxa,Xeyr,4600
Bakı,LADA (VAZ),2107,2000,Sedan,Tünd qırmızı,75.0,Benzin,194000,Mexaniki,Arxa,Xeyr,5300
Bakı,Kia,Sorento,2015,Offroader / SUV,Qızılı,240.0,Benzin,95900,Avtomat,Tam,Xeyr,37000
Bakı,Mercedes,Vito 115,2005,Van,Gümüşü,150.0,Dizel,445000,Mexaniki,Arxa,Xeyr,22500
Yevlax,Ford,Transit,2006,Furqon,Ağ,140.0,Dizel,310000,Mexaniki,Arxa,Xeyr,17000
Bakı,LADA (VAZ),2106,2005,Sedan,Ağ,85.0,Benzin,300000,Mexaniki,Arxa,Xeyr,6500
Bakı,Lifan,520,2008,Sedan,Gümüşü,106.0,Benzin,250000,Mexaniki,Ön,Xeyr,4900
Bakı,Tofas,Sahin,2005,Sedan,Qara,86.0,Benzin,92574,Mexaniki,Arxa,Xeyr,7200
Şamaxı,LADA (VAZ),2106,1992,Sedan,Bej,65.0,Benzin,150000,Mexaniki,Arxa,Xeyr,4900
Bakı,Mercedes,S 320,2001,Sedan,Qara,224.0,Benzin,178000,Avtomat,Arxa,Xeyr,13500
Bakı,LADA (VAZ),Priora,2008,Sedan,Qara,98.0,Benzin,120000,Mexaniki,Ön,Xeyr,10250
Bakı,Chevrolet,Cruze,2014,Sedan,Ağ,141.0,Benzin,147500,Avtomat,Ön,Xeyr,14700
Bakı,Chevrolet,Cruze,2014,Sedan,Ağ,141.0,Benzin,147500,Avtomat,Ön,Xeyr,14700
Şamaxı,Lifan,520,2008,Sedan,Qara,75.0,Benzin,150000,Mexaniki,Ön,Xeyr,3400
Bakı,Khazar,SD,2021,Sedan,Ağ,156.0,Benzin,30000,Mexaniki,Ön,Xeyr,20900
Qəbələ,LADA (VAZ),21099,2004,Sedan,Göy,80.0,Benzin,246000,Mexaniki,Ön,Xeyr,7800
Bakı,Chevrolet,Cruze,2012,Sedan,Yaş Asfalt,140.0,Benzin,205996,Avtomat,Ön,Xeyr,13800
Gəncə,BMW,525,2000,Sedan,Gümüşü,192.0,Benzin,219000,Avtomat,Arxa,Xeyr,13700
Bakı,Ford,Fusion,2014,Sedan,Qara,181.0,Benzin,102000,Avtomat,Ön,Xeyr,18700
Bakı,Kia,Cerato,2018,Sedan,Gümüşü,150.0,Benzin,91000,Avtomat,Ön,Xeyr,23400
Bakı,Mercedes,E 300,2019,Sedan,Qara,245.0,Benzin,8000,Avtomat,Arxa,Xeyr,65000
Astara,Mercedes,208 D,1995,Mikroavtobus,Qırmızı,90.0,Dizel,400000,Mexaniki,Arxa,Xeyr,11500
Bakı,Nissan,Juke,2012,Offroader / SUV,Yaş Asfalt,117.0,Benzin,173621,Variator,Ön,Xeyr,18800
Bakı,Ford,Bronco,2021,Offroader / SUV,Qara,250.0,Benzin,0,Avtomat,Tam,Bəli,66500
Bakı,LADA (VAZ),2107,2004,Sedan,Tünd qırmızı,75.0,Benzin,85726,Mexaniki,Arxa,Xeyr,6300
Bakı,Land Rover,RR Velar,2020,Offroader / SUV,Qara,250.0,Benzin,0,Avtomat,Tam,Bəli,82500
Bakı,BMW,528,2015,Sedan,Ağ,245.0,Benzin,164000,Avtomat,Arxa,Xeyr,24000
Bakı,Jeep,Gladiator,2021,Pikap,Qara,289.0,Benzin,0,Avtomat,Tam,Bəli,108000
Bakı,Opel,Astra,2000,Universal,Gümüşü,101.0,Benzin,407406,Avtomat,Ön,Xeyr,8000
Bakı,Honda,Accord,2019,Sedan,Qara,252.0,Benzin,64000,Avtomat,Ön,Xeyr,29000
Bakı,BMW,528,2015,Sedan,Ağ,245.0,Benzin,180000,Avtomat,Tam,Xeyr,25900
Bərdə,LADA (VAZ),2107,2003,Sedan,Ağ,75.0,Benzin,20309,Mexaniki,Arxa,Xeyr,6800
Bərdə,LADA (VAZ),2107,2003,Sedan,Ağ,75.0,Benzin,20309,Mexaniki,Arxa,Xeyr,6800
Ağstafa,Kia,Sorento,2007,Offroader / SUV,Qara,170.0,Dizel,432900,Avtomat,Tam,Xeyr,18700
Bakı,Hyundai,Grandeur,2015,Sedan,Ağ,202.0,Dizel,79471,Avtomat,Ön,Xeyr,32800
Qəbələ,Mercedes,E 320,2003,Universal,Mavi,224.0,Benzin,270000,Avtomat,Arxa,Xeyr,14200
Bakı,Toyota,Camry,2021,Sedan,Ağ,200.0,Benzin,425,Avtomat,Ön,Xeyr,35900
Bakı,Mercedes,Vito 115,2008,Van,Göy,150.0,Dizel,348000,Mexaniki,Arxa,Xeyr,29000
Sumqayıt,LADA (VAZ),2107,2009,Sedan,Tünd qırmızı,75.0,Benzin,268000,Mexaniki,Arxa,Xeyr,5800
Bakı,Mercedes,GL 450,2010,Offroader / SUV,Qara,340.0,Benzin,171000,Avtomat,Tam,Xeyr,21500
Bakı,Chevrolet,Cruze,2012,Sedan,Gümüşü,141.0,Benzin,125000,Avtomat,Ön,Xeyr,13400
Bakı,Mitsubishi,Pajero,2007,Offroader / SUV,Qara,188.0,Benzin,186000,Avtomat,Tam,Xeyr,22300
Bakı,Toyota,Highlander,2004,Offroader / SUV,Gümüşü,220.0,Benzin,247000,Avtomat,Tam,Xeyr,16800
Bərdə,LADA (VAZ),Priora,2013,Sedan,Ağ,106.0,Benzin,130000,Mexaniki,Ön,Xeyr,11200
Bakı,Nissan,Tiida,2008,Hetçbek / Liftbek,Narıncı,122.0,Benzin,124121,Avtomat,Ön,Xeyr,14500
Şəmkir,Mercedes,E 240,2001,Sedan,Qara,170.0,Benzin,255000,Avtomat,Arxa,Xeyr,15200
Sumqayıt,LADA (VAZ),2106,2005,Sedan,Yaşıl,75.0,Benzin,200000,Mexaniki,Arxa,Xeyr,5800
Bakı,Hyundai,Sonata,2008,Sedan,Ağ,174.0,Benzin,183000,Avtomat,Ön,Xeyr,16000
Sumqayıt,Tofas,Sahin,2004,Sedan,Sarı,86.0,Benzin,147999,Mexaniki,Arxa,Xeyr,2999
Bakı,Ford,Transit,1998,Yük maşını,Boz,76.0,Dizel,463000,Mexaniki,Arxa,Xeyr,16000
Bakı,Mercedes,E 220,2000,Sedan,Gümüşü,143.0,Dizel,385000,Avtomat,Arxa,Xeyr,15400
Bakı,Opel,Astra,2006,Hetçbek / Liftbek,Boz,90.0,Dizel,177622,Mexaniki,Ön,Xeyr,11100
Sumqayıt,Chery,A-15 Cowin/Amulet,2008,Sedan,Qara,109.0,Benzin,214000,Mexaniki,Ön,Xeyr,3700
Bakı,Opel,Vectra,2000,Sedan,Gümüşü,125.0,Benzin,129000,Mexaniki,Ön,Xeyr,8200
Bakı,LADA (VAZ),2104,2012,Universal,Ağ,80.0,Benzin,100000,Mexaniki,Arxa,Xeyr,9700
Bakı,Toyota,Prado,2011,Offroader / SUV,Ağ,167.0,Benzin,213000,Avtomat,Tam,Xeyr,25800
Bakı,Hyundai,Elantra,2014,Sedan,Qəhvəyi,150.0,Benzin,177028,Avtomat,Ön,Xeyr,18900
Bakı,Kia,Cerato,2015,Hetçbek / Liftbek,Ağ,132.0,Benzin,83200,Avtomat,Ön,Xeyr,23700
Bakı,Chevrolet,Cruze,2014,Sedan,Ağ,141.0,Benzin,171250,Avtomat,Ön,Xeyr,15600
Bakı,Chevrolet,Cruze,2013,Sedan,Göy,141.0,Benzin,140000,Avtomat,Ön,Xeyr,14800
Bakı,Chevrolet,Cruze,2015,Sedan,Yaş Asfalt,141.0,Benzin,170000,Avtomat,Ön,Xeyr,15200
Bakı,Mercedes,C 200,1998,Sedan,Gümüşü,136.0,Benzin,158000,Avtomat,Arxa,Xeyr,14400
Bakı,Volkswagen,Passat,2006,Sedan,Yaş Asfalt,200.0,Benzin,252000,Avtomat,Ön,Xeyr,9500
Beyləqan,Mercedes,E 200,1994,Sedan,Gümüşü,136.0,Benzin,354285,Avtomat,Arxa,Xeyr,9800
İmişli,Ford,Transit,2000,Furqon,Ağ,96.0,Dizel,324000,Mexaniki,Arxa,Xeyr,14200
Bakı,Volkswagen,Passat,2007,Sedan,Yaş Asfalt,200.0,Benzin,260000,Avtomat,Ön,Xeyr,10850
Bakı,IJ,2717,2003,Furqon,Göy,85.0,Benzin,150000,Mexaniki,Ön,Xeyr,3000
Bakı,Hyundai,Accent,2006,Sedan,Gümüşü,97.0,Benzin,163000,Mexaniki,Ön,Xeyr,12900
Bakı,Lexus,LS 460,2014,Sedan,Qara,386.0,Benzin,120000,Avtomat,Arxa,Xeyr,39000
Bakı,Nissan,Sunny,2010,Sedan,Qara,109.0,Benzin,205000,Avtomat,Ön,Xeyr,14800
Sumqayıt,Mercedes,E 220,2013,Sedan,Göy,170.0,Dizel,113000,Avtomat,Ön,Xeyr,26800
Bakı,LADA (VAZ),2106,1999,Sedan,Ağ,74.0,Benzin,200,Mexaniki,Arxa,Xeyr,6500
Bakı,Kia,Sorento,2006,Offroader / SUV,Gümüşü,170.0,Dizel,278950,Avtomat,Tam,Xeyr,16300
Bakı,Hyundai,Santa Fe,2006,Offroader / SUV,Göy,173.0,Benzin,212412,Avtomat,Tam,Xeyr,18800
Bərdə,LADA (VAZ),21011,1988,Sedan,Tünd qırmızı,65.0,Benzin,141444,Mexaniki,Arxa,Xeyr,3250
Mingəçevir,LADA (VAZ),21099,1997,Sedan,Göy,80.0,Benzin,266000,Mexaniki,Ön,Xeyr,5500
Bakı,Kia,Cerato,2013,Sedan,Ağ,130.0,Benzin,133000,Avtomat,Ön,Xeyr,19600
Bakı,Opel,Astra,2004,Hetçbek / Liftbek,Gümüşü,90.0,Benzin,229000,Mexaniki,Ön,Xeyr,10400
Bakı,Chevrolet,Cruze,2012,Sedan,Ağ,141.0,Benzin,245594,Avtomat,Ön,Xeyr,14700
İsmayıllı,Mercedes,190,1991,Sedan,Gümüşü,109.0,Benzin,431000,Mexaniki,Arxa,Xeyr,5700
Bakı,Kia,Sportage,2014,Offroader / SUV,Qara,166.0,Benzin,50000,Avtomat,Tam,Xeyr,19000
Bakı,LADA (VAZ),2107,2005,Sedan,Mavi,65.0,Benzin,200005,Mexaniki,Arxa,Xeyr,5900
Bakı,Hyundai,ix35,2011,Offroader / SUV,Qara,176.0,Benzin,220000,Avtomat,Ön,Xeyr,20800
Gəncə,Hyundai,i40,2012,Sedan,Gümüşü,150.0,Benzin,209000,Avtomat,Ön,Xeyr,19000
Tovuz,Fiat,Qubo,2013,Furqon,Ağ,75.0,Dizel,197000,Avtomat,Ön,Xeyr,11500
Bərdə,LADA (VAZ),21013,1987,Sedan,Qırmızı,65.0,Benzin,242422,Mexaniki,Arxa,Xeyr,3200
Bakı,Mercedes,E 220,1995,Sedan,Gümüşü,150.0,Benzin,436000,Avtomat,Arxa,Xeyr,10700
Gəncə,LADA (VAZ),2115,2012,Sedan,Qara,80.0,Benzin,210000,Mexaniki,Arxa,Xeyr,8300
Bakı,Nissan,Teana,2009,Sedan,Göy,182.0,Benzin,150000,Avtomat,Ön,Xeyr,17300
Bakı,Mercedes,C 200,1995,Sedan,Ağ,136.0,Benzin,236000,Avtomat,Arxa,Xeyr,10800
Bakı,Kia,Rio,2007,Sedan,Gümüşü,110.0,Dizel,59838,Avtomat,Ön,Xeyr,12800
Bakı,Audi,A8,2010,Sedan,Qara,372.0,Benzin,64644,Avtomat,Tam,Xeyr,43500
Bakı,Mercedes,E 320,2003,Sedan,Gümüşü,224.0,Dizel,260000,Avtomat,Arxa,Xeyr,16500
İsmayıllı,LADA (VAZ),2107,2009,Sedan,Ağ,75.0,Benzin,68000,Mexaniki,Arxa,Xeyr,7400
Sumqayıt,Mercedes,GL 550,2008,Offroader / SUV,Ağ,382.0,Benzin,200000,Avtomat,Tam,Xeyr,16800
Sumqayıt,Kia,Optima,2015,Sedan,Göy,180.0,Benzin,101009,Avtomat,Ön,Xeyr,23500
Sumqayıt,Toyota,Corolla,2005,Universal,Gümüşü,90.0,Dizel,212000,Mexaniki,Ön,Xeyr,13500
Bakı,Opel,Astra,2005,Hetçbek / Liftbek,Gümüşü,90.0,Benzin,235000,Mexaniki,Ön,Xeyr,10900
Sabirabad,LADA (VAZ),2115,2009,Sedan,Qara,80.0,Benzin,150000,Mexaniki,Ön,Xeyr,7000
Bakı,Nissan,Terrano,1998,Offroader / SUV,Yaş Asfalt,118.0,Benzin,375000,Mexaniki,Tam,Xeyr,7500
Bakı,GAZ,3110,2003,Sedan,Qara,150.0,Benzin,195000,Mexaniki,Arxa,Xeyr,4500
Bakı,BMW,740,1998,Sedan,Göy,286.0,Benzin,326000,Avtomat,Arxa,Xeyr,25500
Bakı,Hyundai,Getz,2006,Hetçbek / Liftbek,Mavi,97.0,Benzin,179700,Avtomat,Ön,Xeyr,10900
Gəncə,Mercedes,C 180,1997,Sedan,Tünd qırmızı,122.0,Benzin,273000,Avtomat,Arxa,Xeyr,11300
Bakı,Opel,Meriva,2009,Minivan,Ağ,90.0,Benzin,174000,Mexaniki,Ön,Xeyr,11500
Bakı,Mercedes,C 240,1998,Sedan,Qara,170.0,Benzin,300000,Avtomat,Arxa,Xeyr,12900
Bakı,Audi,A6,1998,Sedan,Ağ,165.0,Benzin,258000,Avtomat,Ön,Xeyr,7300
Bakı,Hyundai,Accent,2011,Sedan,Qara,97.0,Benzin,209000,Avtomat,Ön,Xeyr,14500
Bakı,BMW,320,2012,Sedan,Qara,184.0,Benzin,111000,Avtomat,Arxa,Xeyr,17000
Bakı,Chevrolet,Malibu,2019,Sedan,Yaş Asfalt,163.0,Benzin,9000,Avtomat,Ön,Xeyr,29000
Bakı,Toyota,Corolla,2005,Hetçbek / Liftbek,Gümüşü,90.0,Dizel,197700,Mexaniki,Ön,Xeyr,12700
Bakı,Toyota,Land Cruiser,2010,Offroader / SUV,Ağ,282.0,Benzin,185007,Avtomat,Tam,Xeyr,33000
Bakı,Porsche,Cayenne,2013,Offroader / SUV,Qara,300.0,Benzin,203000,Avtomat,Tam,Xeyr,35000
Bakı,BMW,320,1997,Sedan,Gümüşü,150.0,Benzin,292000,Avtomat,Arxa,Xeyr,8000
Bərdə,Mercedes,E 240,2004,Sedan,Qara,170.0,Benzin,20700,Avtomat,Arxa,Xeyr,19500
Bakı,Hyundai,i30,2013,Hetçbek / Liftbek,Qara,130.0,Benzin,183000,Avtomat,Ön,Xeyr,20900
Bərdə,Mercedes,E 240,2004,Sedan,Qara,170.0,Benzin,20700,Avtomat,Arxa,Xeyr,19500
Bakı,Hyundai,i30,2013,Hetçbek / Liftbek,Qara,130.0,Benzin,183000,Avtomat,Ön,Xeyr,20900
Bakı,Volkswagen,Jetta,2017,Sedan,Göy,150.0,Benzin,92145,Avtomat,Ön,Xeyr,20992
Bakı,Nissan,Sentra,2014,Sedan,Boz,130.0,Benzin,170000,Avtomat,Ön,Xeyr,19500
Qusar,Mercedes,E 350,2006,Sedan,Qara,272.0,Benzin,254000,Avtomat,Arxa,Xeyr,18800
Bakı,Hyundai,Sonata,2012,Sedan,Qara,178.0,Benzin,152821,Avtomat,Ön,Xeyr,24800
Bakı,Ford,Fusion,2015,Sedan,Ağ,181.0,Benzin,130000,Avtomat,Ön,Xeyr,18200
Bakı,LADA (VAZ),Niva,2018,Offroader / SUV,Yaş Asfalt,80.0,Benzin,32500,Mexaniki,Tam,Xeyr,14900
Bakı,Hyundai,Santa Fe,2009,Offroader / SUV,Qara,175.0,Dizel,271000,Avtomat,Tam,Xeyr,22500
Bakı,Hyundai,Santa Fe,2014,Offroader / SUV,Qara,265.0,Dizel,160800,Avtomat,Ön,Xeyr,38400
Horadiz,BMW,525,2001,Sedan,Gümüşü,192.0,Benzin,297000,Avtomat,Arxa,Xeyr,14000
Bakı,Kia,Optima,2012,Sedan,Ağ,274.0,Benzin,82130,Avtomat,Ön,Xeyr,21800
Bakı,Opel,Meriva,2007,Minivan,Qara,75.0,Dizel,260000,Mexaniki,Ön,Xeyr,10200
Mingəçevir,Mercedes,Vito,2007,Minivan,Bej,150.0,Dizel,355000,Mexaniki,Arxa,Xeyr,21800
Bakı,Mercedes,ML 320,2007,Offroader / SUV,Qara,224.0,Dizel,544000,Avtomat,Tam,Xeyr,21000
Bakı,Nissan,Juke,2015,Offroader / SUV,Qara,214.0,Benzin,135000,Avtomat,Ön,Xeyr,23300
Şirvan,BMW,320,1998,Sedan,Gümüşü,150.0,Benzin,230520,Avtomat,Arxa,Xeyr,6800
Sumqayıt,LADA (VAZ),2106,1998,Sedan,Bənövşəyi,75.0,Benzin,30000,Mexaniki,Arxa,Xeyr,5600
Bakı,Hyundai,Elantra,2012,Sedan,Boz,150.0,Benzin,155784,Avtomat,Ön,Xeyr,17800
Mingəçevir,GAZ,31105,2006,Sedan,Gümüşü,131.0,Benzin,265000,Mexaniki,Arxa,Xeyr,7000
Mingəçevir,GAZ,31105,2006,Sedan,Gümüşü,131.0,Benzin,265000,Mexaniki,Arxa,Xeyr,7000
Bakı,BMW,320,1996,Sedan,Boz,150.0,Benzin,356980,Avtomat,Arxa,Xeyr,7200
Bakı,Volkswagen,Jetta,2008,Sedan,Qara,102.0,Benzin,219800,Avtomat,Ön,Xeyr,10500
Sumqayıt,Mercedes,E 280,1995,Sedan,Gümüşü,193.0,Benzin,260000,Avtomat,Arxa,Xeyr,7800
Bakı,Hyundai,Accent,2008,Sedan,Gümüşü,110.0,Dizel,221000,Mexaniki,Ön,Xeyr,10500
Gəncə,LADA (VAZ),2110,2001,Sedan,Yaş Asfalt,80.0,Benzin,180,Mexaniki,Ön,Xeyr,5600
Bakı,Khazar,SD,2020,Sedan,Boz,113.0,Benzin,23104,Mexaniki,Ön,Xeyr,21000
Gəncə,Hyundai,Sonata,2015,Sedan,Narıncı,274.0,Benzin,75000,Avtomat,Ön,Xeyr,26000
Bakı,Mercedes,190,1991,Sedan,Ağ,109.0,Benzin,450000,Avtomat,Arxa,Xeyr,7500
Bakı,Ford,Transit,2007,Furqon,Gümüşü,96.0,Dizel,268000,Mexaniki,Arxa,Xeyr,25000
Bakı,Toyota,Prius,2009,Hetçbek / Liftbek,Gümüşü,136.0,Hibrid,161000,Avtomat,Ön,Xeyr,15700
Bakı,Kia,Optima,2014,Sedan,Ağ,274.0,Benzin,90445,Avtomat,Ön,Xeyr,24800
Bakı,Mitsubishi,Lancer,2007,Sedan,Ağ,150.0,Benzin,267800,Avtomat,Ön,Xeyr,10000
Bakı,Mercedes,Viano,2014,Van,Qəhvəyi,163.0,Dizel,197900,Avtomat,Arxa,Xeyr,26500
